"","sim.num","sample.num","incr.num","sim.value"
"1",1,1,1,290.929281640712
"2",2,1,1,558.35172862702
"3",3,1,1,213.883386992594
"4",4,1,1,260.652903660888
"5",5,1,1,346.428868700575
"6",6,1,1,649.35197233901
"7",7,1,1,200.983360581565
"8",8,1,1,969.863436682695
"9",9,1,1,120.981781356253
"10",10,1,1,286.045150972316
"11",11,1,1,254.64352613594
"12",12,1,1,627.939202760827
"13",13,1,1,341.91583991732
"14",14,1,1,114.327029367109
"15",15,1,1,299.20633259427
"16",16,1,1,406.521027303459
"17",17,1,1,281.496106077291
"18",18,1,1,143.875421847006
"19",19,1,1,357.781936083138
"20",20,1,1,263.245781034133
"21",21,1,1,137.542270306868
"22",22,1,1,270.82344160438
"23",23,1,1,287.941976388128
"24",24,1,1,545.556085458478
"25",25,1,1,406.422560132708
"26",26,1,1,151.749020870932
"27",27,1,1,274.704480201566
"28",28,1,1,244.212251039267
"29",29,1,1,419.198431337157
"30",30,1,1,234.607204241345
"31",31,1,1,202.784047955365
"32",32,1,1,979.780853209615
"33",33,1,1,197.56705220759
"34",34,1,1,120.693854176042
"35",35,1,1,238.960866463426
"36",36,1,1,126.016907625759
"37",37,1,1,317.053116488796
"38",38,1,1,397.348154514685
"39",39,1,1,192.798781967202
"40",40,1,1,255.351664952936
"41",41,1,1,355.777916102754
"42",42,1,1,389.953027412965
"43",43,1,1,231.200991315203
"44",44,1,1,409.581229042874
"45",45,1,1,266.909536719451
"46",46,1,1,340.035346030124
"47",47,1,1,402.634920616333
"48",48,1,1,450.795771040383
"49",49,1,1,140.707631087323
"50",50,1,1,253.109397236695
"51",51,1,1,266.468810154898
"52",52,1,1,331.788289954693
"53",53,1,1,284.080516328913
"54",54,1,1,346.546123316425
"55",55,1,1,290.37367692983
"56",56,1,1,696.698068573364
"57",57,1,1,365.514062617871
"58",58,1,1,147.330323290265
"59",59,1,1,582.588477354027
"60",60,1,1,324.077137703043
"61",61,1,1,271.990010812088
"62",62,1,1,405.767044286543
"63",63,1,1,218.553637253108
"64",64,1,1,377.218615587388
"65",65,1,1,343.387841217581
"66",66,1,1,271.393446729789
"67",67,1,1,128.705319768115
"68",68,1,1,151.237413676106
"69",69,1,1,355.765296826742
"70",70,1,1,363.14451730773
"71",71,1,1,181.212338207978
"72",72,1,1,136.939424005008
"73",73,1,1,261.328259765215
"74",74,1,1,361.29028299458
"75",75,1,1,286.708789574157
"76",76,1,1,171.906047072819
"77",77,1,1,243.878455955529
"78",78,1,1,297.450323064231
"79",79,1,1,214.581545731922
"80",80,1,1,191.151882431967
"81",81,1,1,171.521058412124
"82",82,1,1,591.004881592137
"83",83,1,1,141.006047340894
