"","sim.num","sample.num","incr.num","sim.value"
"1",1,1,1,60.5296398678492
"2",1,1,2,60.1819433744238
"3",2,1,1,60.0489466970393
"4",2,1,2,59.4474220790943
"5",3,1,1,56.6243679818614
"6",3,1,2,61.513115615279
"7",4,1,1,54.500765024867
"8",4,1,2,61.3299483171965
"9",5,1,1,59.3750155907436
"10",5,1,2,56.2542994431034
"11",6,1,1,55.1568448648613
"12",6,1,2,61.9144525362121
"13",7,1,1,57.3524063771547
"14",7,1,2,63.2876573632883
"15",8,1,1,57.6026236849964
"16",8,1,2,62.4221351416876
"17",9,1,1,61.1093921587221
"18",9,1,2,55.8538356048197
"19",10,1,1,58.2937578224414
"20",10,1,2,62.3111640950016
"21",11,1,1,58.877118250973
"22",11,1,2,55.3545499140286
"23",12,1,1,62.4583435635699
"24",12,1,2,56.5496048229075
"25",13,1,1,60.8475039971448
"26",13,1,2,59.4198338538795
"27",14,1,1,54.8877550483838
"28",14,1,2,59.4286481915662
"29",15,1,1,65.3422406633986
"30",15,1,2,62.4066051747384
"31",16,1,1,58.906429242339
"32",16,1,2,61.9652525412177
"33",17,1,1,59.9958207785126
"34",17,1,2,53.3550738208965
"35",18,1,1,59.0658958394585
"36",18,1,2,58.2177994693654
"37",19,1,1,60.4404270946173
"38",19,1,2,57.1468149151666
"39",20,1,1,57.542600675828
"40",20,1,2,57.5967774888197
"41",21,1,1,63.9108770654869
"42",21,1,2,62.6035394137697
"43",22,1,1,58.9863367147121
"44",22,1,2,57.8558941862148
"45",23,1,1,59.8721109889837
"46",23,1,2,62.6840700187518
"47",24,1,1,60.4812317196931
"48",24,1,2,57.1872267689873
"49",25,1,1,65.6601067983159
"50",25,1,2,58.1889000224153
"51",26,1,1,61.8048128927657
"52",26,1,2,61.7161422147906
"53",27,1,1,54.2078845465426
"54",27,1,2,65.6614424454563
"55",28,1,1,59.7915202189527
"56",28,1,2,58.3086025858467
"57",29,1,1,56.6948300898621
"58",29,1,2,60.5308907496501
"59",30,1,1,55.6635172585943
"60",30,1,2,55.5301673553117
"61",31,1,1,62.8463986278469
"62",31,1,2,60.700633514729
"63",32,1,1,60.8223144246841
"64",32,1,2,60.6808865903241
"65",33,1,1,61.1488737208357
"66",33,1,2,60.311748141035
"67",34,1,1,60.0937121496313
"68",34,1,2,61.4550786552908
"69",35,1,1,62.9754753463235
"70",35,1,2,63.2452988690749
"71",36,1,1,51.9942379627419
"72",36,1,2,50.7680881320383
"73",37,1,1,61.4134431164162
"74",37,1,2,63.6040607913372
"75",38,1,1,54.7596422899793
"76",38,1,2,58.3173431542771
"77",39,1,1,60.0397908756841
"78",39,1,2,62.8127235242657
"79",40,1,1,61.4388182591522
"80",40,1,2,63.0068648198132
"81",41,1,1,61.1706442599088
"82",41,1,2,60.8991664240099
"83",42,1,1,59.4787799943341
"84",42,1,2,56.6736888865043
"85",43,1,1,57.3718946001065
"86",43,1,2,64.7028847255099
"87",44,1,1,63.0004334078737
"88",44,1,2,59.772055121701
"89",45,1,1,59.2049367259549
"90",45,1,2,60.2924924448487
"91",46,1,1,62.4991375392871
"92",46,1,2,56.7926321018487
"93",47,1,1,61.0368516290954
"94",47,1,2,62.9489587600084
"95",48,1,1,58.9842274047883
"96",48,1,2,62.2749270458113
"97",49,1,1,58.9208465934226
"98",49,1,2,62.8113908691482
"99",50,1,1,62.697530294868
"100",50,1,2,60.8425293213826
"101",51,1,1,57.0851104814412
"102",51,1,2,57.276009585376
"103",52,1,1,60.4800179683099
"104",52,1,2,65.4899211419088
"105",53,1,1,63.2074150681791
"106",53,1,2,63.1371396620849
"107",54,1,1,60.9631568965545
"108",54,1,2,65.2828807977944
"109",55,1,1,63.5273921050625
"110",55,1,2,62.0470165948936
"111",56,1,1,65.3964372335627
"112",56,1,2,56.8091285158326
"113",57,1,1,67.3680332777832
"114",57,1,2,58.9297031925174
"115",58,1,1,55.6146373608547
"116",58,1,2,62.299079586936
"117",59,1,1,60.2855653894947
"118",59,1,2,60.6529546037797
"119",60,1,1,60.6874310523527
"120",60,1,2,61.4082830728773
"121",61,1,1,58.066355320497
"122",61,1,2,61.0275102351002
"123",62,1,1,60.3247148769491
"124",62,1,2,56.458826104873
"125",63,1,1,61.4888818086545
"126",63,1,2,60.6760427299289
"127",64,1,1,60.614777394774
"128",64,1,2,62.4976172756637
"129",65,1,1,57.7900180175349
"130",65,1,2,57.3537950962474
"131",66,1,1,57.1364619832763
"132",66,1,2,61.7949163536533
"133",67,1,1,64.0006139834192
"134",67,1,2,62.8762073063659
"135",68,1,1,62.3510424895112
"136",68,1,2,63.2091700200682
"137",69,1,1,60.9108054275621
"138",69,1,2,58.864929820878
"139",70,1,1,54.5367820991078
"140",70,1,2,62.8119586671517
"141",71,1,1,63.8335037096645
"142",71,1,2,60.7663298807339
"143",72,1,1,56.9287649804651
