"","sim.num","sample.num","incr.num","sim.value"
"1",1,1,1,65.6080149156804
"2",1,1,2,54.9706174769198
"3",2,1,1,59.6943709889258
"4",2,1,2,62.7140072861239
"5",3,1,1,62.5706591937071
"6",3,1,2,58.3405324927786
"7",4,1,1,57.4772634318288
"8",4,1,2,54.9361804621521
"9",5,1,1,56.715248641224
"10",5,1,2,64.1454960067375
"11",6,1,1,61.4000078084827
"12",6,1,2,59.763870849424
"13",7,1,1,60.7414366458929
"14",7,1,2,58.0750787081088
"15",8,1,1,63.2094436739097
"16",8,1,2,61.2187619633396
"17",9,1,1,63.4710856714118
"18",9,1,2,59.2960077133357
"19",10,1,1,56.1192686372706
"20",10,1,2,57.4109739658324
"21",11,1,1,61.6740190764192
"22",11,1,2,61.8066167658755
"23",12,1,1,64.8081482503399
"24",12,1,2,54.0312032946312
"25",13,1,1,57.7066412716452
"26",13,1,2,57.0419352326619
"27",14,1,1,62.4028030427847
"28",14,1,2,58.0319905646016
"29",15,1,1,61.6831581548071
"30",15,1,2,59.5735690051803
"31",16,1,1,65.2603533814384
"32",16,1,2,56.6775312508515
"33",17,1,1,57.1799011601001
"34",17,1,2,65.687389079585
"35",18,1,1,65.1129413944201
"36",18,1,2,55.1932462517601
"37",19,1,1,53.7078399601378
"38",19,1,2,57.0321561648875
"39",20,1,1,61.0353402205678
"40",20,1,2,61.0191125410473
"41",21,1,1,63.8681387176694
"42",21,1,2,55.2045489269658
"43",22,1,1,58.592551452554
"44",22,1,2,58.7872313458297
"45",23,1,1,59.362211203639
"46",23,1,2,51.5218933128823
"47",24,1,1,56.6821651776461
"48",24,1,2,61.5731593175221
"49",25,1,1,59.6209525132221
"50",25,1,2,64.43179760387
"51",26,1,1,61.2372009930896
"52",26,1,2,60.8545736904295
"53",27,1,1,58.4020237210658
"54",27,1,2,57.8982231142507
"55",28,1,1,60.4032846560114
"56",28,1,2,60.0737795052781
"57",29,1,1,61.4151834062022
"58",29,1,2,59.424726502838
