"","sim.num","sample.num","incr.num","sim.value"
"1",1,1,1,55.6092606730397
"2",1,1,2,17.6020935372267
"3",1,2,1,55.7883131881443
"4",1,2,2,17.7034460198488
"5",1,3,1,54.6987261981648
"6",1,3,2,12.2273797485727
"7",1,4,1,36.3499867382144
"8",1,4,2,22.219111722474
"9",2,1,1,31.8602090694745
"10",2,1,2,-22.0077329111301
"11",2,2,1,44.2416634403445
"12",2,2,2,38.3915262070628
"13",2,3,1,20.582096007162
"14",2,3,2,6.19128431981269
"15",2,4,1,-9.98942401518774
"16",2,4,2,35.1093501543951
"17",3,1,1,44.0796889935333
"18",3,1,2,32.624487028305
"19",3,2,1,27.693419595779
"20",3,2,2,42.6710607427507
"21",3,3,1,47.2399266318675
"22",3,3,2,15.7359288183143
"23",3,4,1,22.3831711155356
"24",3,4,2,43.8749058075595
"25",4,1,1,29.9419963887862
"26",4,1,2,34.5840136471543
"27",4,2,1,41.3461853734687
"28",4,2,2,26.9572119413749
"29",4,3,1,52.6120131645207
"30",4,3,2,17.8818385664545
"31",4,4,1,2.63208728408133
"32",4,4,2,51.1238441805501
"33",5,1,1,-1.3375859918237
"34",5,1,2,48.3263900290459
"35",5,2,1,24.5070261057451
"36",5,2,2,14.8994582355527
"37",5,3,1,49.7017177014335
"38",5,3,2,37.3828242270648
"39",5,4,1,37.5191616413119
"40",5,4,2,2.10376386385999
"41",6,1,1,38.7820004531317
"42",6,1,2,25.9752708278701
"43",6,2,1,33.0307268646894
"44",6,2,2,46.2007447567801
"45",6,3,1,29.4546928564159
"46",6,3,2,35.1521592652612
"47",6,4,1,45.6632275956759
"48",6,4,2,23.6079778683705
"49",7,1,1,30.2930605669635
"50",7,1,2,-12.8760830184451
"51",7,2,1,38.9903299224109
"52",7,2,2,16.1636094432214
"53",7,3,1,25.8635846727829
"54",7,3,2,25.9801112021769
"55",7,4,1,41.8823434453953
"56",7,4,2,23.7159013037166
"57",8,1,1,16.1049288442711
"58",8,1,2,8.69035464637674
"59",8,2,1,30.5725355198445
"60",8,2,2,50.5930304623862
"61",8,3,1,39.6835977338454
"62",8,3,2,13.8453005936453
"63",8,4,1,22.145703736675
"64",8,4,2,8.1146088975793
"65",9,1,1,41.2406940030463
"66",9,1,2,42.9381312723606
"67",9,2,1,30.8089401602569
"68",9,2,2,12.4803219351692
"69",9,3,1,56.8849071957468
"70",9,3,2,25.6569996521408
"71",9,4,1,-0.799746029002538
"72",9,4,2,33.9755069233746
"73",10,1,1,20.2201039631184
"74",10,1,2,20.2673977557146
"75",10,2,1,65.7553225288256
"76",10,2,2,47.8041021515423
"77",10,3,1,15.4482065911599
"78",10,3,2,71.8266123302787
"79",10,4,1,31.0169068903596
"80",10,4,2,12.2260408827246
"81",11,1,1,9.35317730447503
"82",11,1,2,11.843281803232
"83",11,2,1,34.0410621044127
"84",11,2,2,31.8622380911728
"85",11,3,1,28.5978262690758
"86",11,3,2,43.8620741636668
"87",11,4,1,-0.872159069384338
"88",11,4,2,12.7178691925298
"89",12,1,1,22.4529869100672
"90",12,1,2,22.59118906729
"91",12,2,1,28.1749814637091
"92",12,2,2,27.3019368504782
"93",12,3,1,41.2263595231552
"94",12,3,2,43.0032309031617
"95",12,4,1,28.5995154033111
"96",12,4,2,11.895905461571
"97",13,1,1,36.4660205234005
"98",13,1,2,52.883556221796
"99",13,2,1,24.7985815994886
"100",13,2,2,17.180826825645
"101",13,3,1,45.060998037353
"102",13,3,2,53.3467182660528
"103",13,4,1,6.19835376532676
"104",13,4,2,31.7738179688076
"105",14,1,1,34.9304903656515
"106",14,1,2,32.7586570585345
"107",14,2,1,34.0211595390593
"108",14,2,2,12.576046637297
"109",14,3,1,12.9917250322348
"110",14,3,2,42.9230825718983
"111",14,4,1,6.8650466912664
"112",14,4,2,41.6790710479659
"113",15,1,1,38.6783676493992
"114",15,1,2,25.6338759356941
"115",15,2,1,25.3860946196758
"116",15,2,2,13.1732150724893
"117",15,3,1,34.4087802257095
"118",15,3,2,45.6226818426507
"119",15,4,1,37.4636444207633
"120",15,4,2,36.2421254128273
"121",16,1,1,45.5195686342699
"122",16,1,2,24.254883328808
"123",16,2,1,12.9670537873514
"124",16,2,2,35.2005370442701
"125",16,3,1,18.3124866267314
"126",16,3,2,45.3442148493189
"127",16,4,1,37.215109167402
"128",16,4,2,29.8901240484785
"129",17,1,1,20.4719379063777
"130",17,1,2,28.5142451493871
"131",17,2,1,21.9267158167443
"132",17,2,2,38.3989611464933
"133",17,3,1,-0.770987212935601
"134",17,3,2,-1.70219436923293
"135",17,4,1,33.7673576259781
"136",17,4,2,1.98102149009693
"137",18,1,1,27.8321755520054
"138",18,1,2,34.521277632563
"139",18,2,1,55.8753669562506
"140",18,2,2,43.0949099989177
"141",18,3,1,14.7458512527602
"142",18,3,2,40.8135806133006
"143",18,4,1,15.2174742494095
"144",18,4,2,21.3772226330864
"145",19,1,1,46.1556744111744
"146",19,1,2,18.5469969980789
"147",19,2,1,33.7913873893739
"148",19,2,2,-2.31841975714694
"149",19,3,1,4.71302334634907
"150",19,3,2,46.3606623038868
"151",19,4,1,35.9460294604131
"152",19,4,2,51.758686572527
"153",20,1,1,16.969201976667
"154",20,1,2,26.995655333757
"155",20,2,1,27.130346425031
"156",20,2,2,59.7446793329633
"157",20,3,1,33.807578923194
"158",20,3,2,41.208033296227
"159",20,4,1,21.959465075532
"160",20,4,2,22.5085979267032
"161",21,1,1,28.0529158198754
"162",21,1,2,54.5915202465819
"163",21,2,1,42.2276614004672
